Year ,Month ,EntityID ,Entity Name ,Plant Producer T ype ,Plant Name ,Plant State ,Plant ID ,Generator ID ,Net Summer Capacity (MW) ,Technology ,Energy Source Code ,Prime Mover Code ,Status ,Nameplate Capacity (MW) 
2017,3,5701,El Paso Electric Co ,Electric Utility ,Holloman Solar Facility ,NM ,60301,HPV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2017,3,59978,HXNAir Solar One LLC ,IPP ,HXNAir Solar One ,NC ,60209,HXNAI ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2017,3,59977,Hemlock Solar LLC ,IPP ,Hemlock Solar ,NC ,60207,HEMLK ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2017,3,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,GEN1 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,3,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,GEN2 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,3,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,GEN3 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,3,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,GEN4 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,3,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,GEN5 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,3,56545,Pattern Operators LP ,IPP ,"Broadview Energy JN, LLC ",NM ,60145,1,181.7,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,181.7
2017,3,56545,Pattern Operators LP ,IPP ,"Broadview Energy KW, LLC ",NM ,60152,1,142.6,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,142.6
2017,3,59967,Phoenix Energy ,Electric CHP ,North Fork Community Power ,CA ,60192,NFCP1 ,2.0,Other Waste Biomass ,OBG ,IC ,(T) Regulatory approvals received. Not under construction ,2.0
2017,3,60159,RES America Developments Inc ,IPP ,Lamesa Solar ,TX ,60372,LSPV1 ,100.0,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",100.0
2017,3,59098,Trishe Wind Ohio LLC ,IPP ,Trishe Wind Ohio LLC ,OH ,59296,NWOH1 ,100.0,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,100.0
2017,3,59098,Trishe Wind Ohio LLC ,IPP ,Trishe Wind Ohio LLC ,OH ,59296,NWOH2 ,150.0,Onshore Wind Turbine ,WND ,WT ,"(P) Planned for installation, but regulatory approvals not initiated ",150.0
2017,4,6035,Exelon Power ,IPP ,Colorado Bend II ,TX ,60122,CT8 ,313.2,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",360.9
2017,4,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,GEN1 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,4,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,GEN2 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,4,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,GEN3 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,4,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,GEN4 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,4,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,GEN5 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,4.4
2017,4,7490,Grand River Dam Authority ,Electric Utility ,GREC ,OK ,165,3CT ,324.6,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",365.5
2017,4,7490,Grand River Dam Authority ,Electric Utility ,GREC ,OK ,165,3ST ,191.8,Natural Gas Fired Combined Cycle ,NG ,CA ,"(V) Under construction, more than 50 percent complete ",204.0
2017,4,58848,Green Energy Partners LLC ,IPP ,Stonewall ,VA ,59004,GEN1 ,230.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",232.0
2017,4,58848,Green Energy Partners LLC ,IPP ,Stonewall ,VA ,59004,GEN3 ,314.0,Natural Gas Fired Combined Cycle ,NG ,CA ,"(U) Under construction, less than or equal to 50 percent complete ",338.0
2017,4,9273,Indianapolis Power & Light Co ,Electric Utility ,Eagle Valley (IN) ,IN ,991,GT1 ,207.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",207.0
2017,4,9273,Indianapolis Power & Light Co ,Electric Utility ,Eagle Valley (IN) ,IN ,991,GT2 ,207.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",207.0
2017,4,9273,Indianapolis Power & Light Co ,Electric Utility ,Eagle Valley (IN) ,IN ,991,STG1 ,230.0,Natural Gas Fired Combined Cycle ,NG ,CA ,"(U) Under construction, less than or equal to 50 percent complete ",230.0
2017,4,59435,"Innovative Solar 37, LLC ",IPP ,Innovative Solar 37 ,NC ,59665,IS037 ,100.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,100.0
2017,4,9417,Interstate Power and Light Co ,Electric Utility ,Marshalltown Generating Station ,IA ,58236,CTG1 ,219.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",222.7
2017,4,9417,Interstate Power and Light Co ,Electric Utility ,Marshalltown Generating Station ,IA ,58236,CTG2 ,219.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",222.7
2017,4,9417,Interstate Power and Light Co ,Electric Utility ,Marshalltown Generating Station ,IA ,58236,STG1 ,224.1,Natural Gas Fired Combined Cycle ,NG ,CA ,"(V) Under construction, more than 50 percent complete ",260.5
2017,5,5701,El Paso Electric Co ,Electric Utility ,Montana Power Station ,TX ,58562,GT-4 ,100.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,(L) Regulatory approvals pending. Not under construction ,131.8
2017,5,58597,"Enivromission, Inc ",IPP ,La Paz Solar Tower ,AZ ,58652,1,200.0,Solar Thermal without Energy Storage ,SUN ,OT ,"(P) Planned for installation, but regulatory approvals not initiated ",200.0
2017,5,6035,Exelon Power ,IPP ,Wolf Hollow II ,TX ,59812,CGT4 ,307.2,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",360.0
2017,5,6035,Exelon Power ,IPP ,Wolf Hollow II ,TX ,59812,CGT5 ,307.2,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",360.0
2017,5,6035,Exelon Power ,IPP ,Wolf Hollow II ,TX ,59812,STG6 ,454.9,Natural Gas Fired Combined Cycle ,NG ,CA ,"(U) Under construction, less than or equal to 50 percent complete ",511.2
2017,5,59745,First Solar Asset Management ,IPP ,Playa Solar 2 ,NV ,60261,GEN1 ,100.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,100.0
2017,5,59155,"First Wind O&M, LLC ",IPP ,Mililani South PV ,HI ,58281,1,14.7,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,14.7
2017,5,58848,Green Energy Partners LLC ,IPP ,Stonewall ,VA ,59004,GEN2 ,230.0,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",232.0
2017,5,59898,"Kawailoa Solar, LLC ",IPP ,Kawailoa Solar ,HI ,60125,KAWS ,49.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,49.0
2017,5,58849,Mariah del Este LLC ,IPP ,Mariah East ,TX ,59006,MARN ,230.4,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",230.4
2017,5,59342,"Maricopa West Solar PV 2, LLC ",IPP ,Maricopa West Solar 2 ,CA ,59608,MWS2 ,20.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,20.0
2017,5,12258,Medical Area Total Egy Plt Inc ,Commercial ,Medical Area Total Energy Plant ,MA ,10883,CT3 ,12.8,Natural Gas Fired Combustion Turbine ,NG ,GT ,(T) Regulatory approvals received. Not under construction ,13.8
2017,5,40229,Old Dominion Electric Coop ,Electric Utility ,Wildcat Point Generation Facility ,MD ,59220,CT1 ,310.3,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",310.3
2017,5,40229,Old Dominion Electric Coop ,Electric Utility ,Wildcat Point Generation Facility ,MD ,59220,CT2 ,310.3,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",310.3
2017,5,40229,Old Dominion Electric Coop ,Electric Utility ,Wildcat Point Generation Facility ,MD ,59220,ST1 ,493.0,Natural Gas Fired Combined Cycle ,NG ,CA ,"(U) Under construction, less than or equal to 50 percent complete ",493.0
2017,5,59336,"Schell Solar Farm, LLC ",IPP ,Schell Solar Farm ,NC ,59591,PV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,5.0
2017,5,18454,Tampa Electric Co ,Electric Utility ,Big Bend ,FL ,645,1,19.0,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",19.0
2017,5,59764,"Waipio PV, LLC ",IPP ,Waipio Solar ,HI ,60024,WPO ,45.9,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",45.9
2017,6,60130,"Albany Green Energy, LLC ",Electric CHP ,Albany Green Energy ,GA ,60340,1,42.0,Natural Gas Steam Turbine ,NG ,ST ,"(U) Under construction, less than or equal to 50 percent complete ",50.0
2017,6,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,GEN1 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,4.4
2017,6,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,GEN2 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,4.4
2017,6,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,GEN3 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,4.4
2017,6,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,GEN4 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,4.4
2017,6,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,GEN5 ,4.2,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,4.4
2017,6,56771,Black Hills Service Company LLC ,IPP ,Pueblo Airport Generating Station ,CO ,56998,CT08 ,37.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,(T) Regulatory approvals received. Not under construction ,40.0
2017,6,58662,Blue Mountain Power Partners ,IPP ,Blue Mountain Wind Farm ,UT ,58764,BM1 ,80.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",80.0
2017,6,56608,Calpine Mid-Merit LLC ,IPP ,York Energy Center ,PA ,55524,CTG5 ,230.0,Natural Gas Fired Combined Cycle ,NG ,CT ,(L) Regulatory approvals pending. Not under construction ,230.0
2017,6,56608,Calpine Mid-Merit LLC ,IPP ,York Energy Center ,PA ,55524,CTG6 ,230.0,Natural Gas Fired Combined Cycle ,NG ,CT ,(L) Regulatory approvals pending. Not under construction ,230.0
2017,6,56608,Calpine Mid-Merit LLC ,IPP ,York Energy Center ,PA ,55524,STG2 ,414.0,Natural Gas Fired Combined Cycle ,NG ,CA ,(L) Regulatory approvals pending. Not under construction ,414.0
2017,6,60096,Calvert Energy LLC ,IPP ,"Pine Valley Solar Farm, LLC ",NC ,60298,PV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,6175,City of Falls City - (NE) ,Electric Utility ,Falls City ,NE ,2237,9,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,9.3
2017,6,60075,"Climax Solar, LLC ",IPP ,Climax Solar ,NC ,60286,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,58695,Coronal Development Services ,IPP ,Fusion Solar Center LLC ,CT ,58876,PV ,20.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,20.0
2017,6,60076,"Crawford Solar, LLC ",IPP ,Crawford Solar ,NC ,60294,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,60077,"Crimson Solar, LLC ",IPP ,Crimson Solar ,NC ,60295,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,6035,Exelon Power ,IPP ,Colorado Bend II ,TX ,60122,CT7 ,313.2,Natural Gas Fired Combined Cycle ,NG ,CT ,"(U) Under construction, less than or equal to 50 percent complete ",360.9
2017,6,6035,Exelon Power ,IPP ,Colorado Bend II ,TX ,60122,STG9 ,461.4,Natural Gas Fired Combined Cycle ,NG ,CA ,"(U) Under construction, less than or equal to 50 percent complete ",508.5
2017,6,59745,First Solar Asset Management ,IPP ,"CA Flats Solar 130, LLC ",CA ,60033,GEN01 ,130.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",130.0
2017,6,59928,Footprint Salem Harbor Development LP ,IPP ,Salem Harbor ,MA ,1626,5,340.0,Natural Gas Fired Combined Cycle ,NG ,CC ,"(U) Under construction, less than or equal to 50 percent complete ",340.0
2017,6,59928,Footprint Salem Harbor Development LP ,IPP ,Salem Harbor ,MA ,1626,6,340.0,Natural Gas Fired Combined Cycle ,NG ,CC ,"(U) Under construction, less than or equal to 50 percent complete ",340.0
2017,6,58959,Freeport LNG Development L.P ,Industrial ,Freeport LP Pretreatment Facility ,TX ,59145,65GTG ,77.5,Natural Gas Fired Combustion Turbine ,NG ,GT ,(L) Regulatory approvals pending. Not under construction ,97.0
2017,6,60002,"Halyard Energy Wharton, LLC ",IPP ,Halyard Wharton Energy Center ,TX ,60221,TBN1 ,210.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,(T) Regulatory approvals received. Not under construction ,232.0
2017,6,60002,"Halyard Energy Wharton, LLC ",IPP ,Halyard Wharton Energy Center ,TX ,60221,TBN2 ,210.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,(T) Regulatory approvals received. Not under construction ,232.0
2017,6,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,Cabin Creek Renewable Energy Station ,IN ,59791,1,1.9,Landfill Gas ,LFG ,IC ,(L) Regulatory approvals pending. Not under construction ,2.0
2017,6,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,Cabin Creek Renewable Energy Station ,IN ,59791,2,1.9,Landfill Gas ,LFG ,IC ,(L) Regulatory approvals pending. Not under construction ,2.0
2017,6,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,1,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,6,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,2,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,6,58684,Hop Bottom Energy LLC ,IPP ,Hop Bottom ,PA ,58800,3,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,6,59438,"Innovative Solar 53, LLC ",IPP ,Innovative Solar 53 ,NC ,59668,IS053 ,40.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,40.0
2017,6,59439,"Innovative Solar 54, LLC ",IPP ,Innovative Solar 54 ,NC ,59669,IS054 ,50.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,50.0
2017,6,59448,"Innovative Solar 67, LLC ",IPP ,Innovative Solar 67 ,NC ,59678,IS067 ,33.3,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,33.3
2017,6,59449,"Innovative Solar 68, LLC ",IPP ,Innovative Solar 68 ,NC ,59679,IS068 ,48.3,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,48.3
2017,6,59101,"NTE Texas, LLC ",IPP ,Pecan Creek Energy Center ,TX ,59298,PCEC1 ,133.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(P) Planned for installation, but regulatory approvals not initiated ",171.8
2017,6,59101,"NTE Texas, LLC ",IPP ,Pecan Creek Energy Center ,TX ,59298,PCEC2 ,133.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(P) Planned for installation, but regulatory approvals not initiated ",171.8
2017,6,59534,Oregon Clean Energy Center ,IPP ,Oregon Clean Energy Center ,OH ,59764,CTG11 ,256.5,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",328.0
2017,6,59534,Oregon Clean Energy Center ,IPP ,Oregon Clean Energy Center ,OH ,59764,CTG12 ,256.5,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",328.0
2017,6,59534,Oregon Clean Energy Center ,IPP ,Oregon Clean Energy Center ,OH ,59764,STG10 ,334.6,Natural Gas Fired Combined Cycle ,NG ,CA ,"(V) Under construction, more than 50 percent complete ",404.0
2017,6,60070,Organ Church Solar ,IPP ,Organ Church Solar ,NC ,60284,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,14624,PUD No 2 of Grant County ,Electric Utility ,W anapum ,WA ,3888,4A ,122.0,Conventional Hydroelectric ,WAT ,HY ,"(P) Planned for installation, but regulatory approvals not initiated ",122.0
2017,6,59771,Pecan Solar LLC ,IPP ,Pecan Solar ,NC ,60030,PECAN ,74.9,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,74.9
2017,6,59696,Soluga Farms IV ,IPP ,Soluga Farms IV ,NC ,59934,SFIV ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",4.9
2017,6,60073,"St. Matthews Solar, LLC ",IPP ,St. Matthews Solar ,SC ,60293,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,6,58960,Timberline Energy LLC ,IPP ,Front Range Project ,CO ,59143,FR-2 ,1.5,Landfill Gas ,LFG ,IC ,"(P) Planned for installation, but regulatory approvals not initiated ",1.6
2017,6,60079,"Whiteville Solar 2, LLC ",IPP ,Whiteville Solar 2 ,NC ,60292,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,7,59594,Black Oak Wind Farm LLC ,IPP ,Black Oak Wind Farm ,NY ,59813,NA ,16.1,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,16.1
2017,7,60078,"Bladen Solar Farm, LLC ",IPP ,Bladen Solar Farm ,NC ,60296,PV1 ,4.9,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",5.0
2017,7,59365,Capital Power Corporation ,IPP ,CP Bloom Wind LLC ,KS ,59888,GEN ,180.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,180.0
2017,7,60179,"Duroc Holdings, LLC ",IPP ,Duroc Holdings ,NC ,60379,PV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2017,7,59362,Jericho Rise Wind Farm LLC ,IPP ,Jericho Rise Wind Farm LLC ,NY ,59629,GEN1 ,77.7,Onshore Wind Turbine ,WND ,WT ,"(P) Planned for installation, but regulatory approvals not initiated ",77.7
2017,7,58783,Marseilles Land and Water Company ,IPP ,Marseilles Lock and Dam Hydro ,IL ,58903,UNIT1 ,2.6,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,2.6
2017,7,58783,Marseilles Land and Water Company ,IPP ,Marseilles Lock and Dam Hydro ,IL ,58903,UNIT2 ,2.6,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,2.6
2017,7,58783,Marseilles Land and Water Company ,IPP ,Marseilles Lock and Dam Hydro ,IL ,58903,UNIT3 ,2.6,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,2.6
2017,7,58783,Marseilles Land and Water Company ,IPP ,Marseilles Lock and Dam Hydro ,IL ,58903,UNIT4 ,2.6,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,2.6
2017,8,60112,"97WI 8ME, LLC ",IPP ,Midway Solar Farm III ,CA ,60315,MSF3 ,20.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,20.0
2017,8,60042,Fluvanna Wind Energy LLC ,IPP ,Fluvanna ,TX ,59245,FLUV1 ,152.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",152.0
2017,8,56987,RRE Austin Solar LLC ,IPP ,Pflugerville Solar Farm ,TX ,57659,PSF ,120.0,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",120.0
2017,9,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,1,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,2,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,59192,"Amity Energy, LLC ",IPP ,Amity Energy LLC ,PA ,59418,3,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,58687,Bayles Energy LLC ,IPP ,Bayles ,PA ,58816,1,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,58687,Bayles Energy LLC ,IPP ,Bayles ,PA ,58816,2,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,58687,Bayles Energy LLC ,IPP ,Bayles ,PA ,58816,3,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(L) Regulatory approvals pending. Not under construction ,7.0
2017,9,59745,First Solar Asset Management ,IPP ,Playa Solar ,NV ,59827,GEN01 ,100.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,100.0
2017,9,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,1,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,2,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,58692,Florey Knob LLC ,IPP ,Florey Knobb ,PA ,58821,3,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG1 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG2 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG3 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG4 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG5 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,58804,Lake Erie Energy Development Corp ,IPP ,Icebreaker Offshore Wind Farm ,OH ,58941,WTG6 ,3.0,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,3.0
2017,9,60099,"MS Solar 3, LLC ",IPP ,Sumrall II Solar Farm ,MS ,60303,SUM2 ,52.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,52.0
2017,9,58653,Oxbow Creek Energy LLC ,IPP ,Oxbow Creek ,PA ,58714,1,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,58653,Oxbow Creek Energy LLC ,IPP ,Oxbow Creek ,PA ,58714,2,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,58653,Oxbow Creek Energy LLC ,IPP ,Oxbow Creek ,PA ,58714,3,6.8,Natural Gas Internal Combustion Engine ,NG ,IC ,(T) Regulatory approvals received. Not under construction ,7.0
2017,9,59137,Palmer Renewable Energy ,IPP ,Palmer Renewable Energy ,MA ,59336,PRE ,42.0,Wood/Wood Waste Biomass ,WDS ,ST ,(T) Regulatory approvals received. Not under construction ,42.0
2017,9,19876,Virginia Electric & Power Co ,Electric Utility ,VA Offshore Wind Project (VOWTAP) ,VA ,59693,OSW1 ,12.0,Offshore Wind Turbine ,WND ,WS ,(L) Regulatory approvals pending. Not under construction ,12.0
2017,10,60025,Greenbacker Renewable Energy Corporation ,IPP ,Flannagan Hydroelectric Project ,VA ,58827,LEFT ,0.9,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,0.9
2017,10,60025,Greenbacker Renewable Energy Corporation ,IPP ,Flannagan Hydroelectric Project ,VA ,58827,RGHT ,0.9,Conventional Hydroelectric ,WAT ,HY ,(L) Regulatory approvals pending. Not under construction ,0.9
